F0,F1,F6,F12,F14,F15,F16,F26,F72,F99,S,Busy,Exting,Month,Car,Nozzle,Flow,Long
1718817,1146,1,3,0,0,0,12,0,0,2,25,5,5,2,1,3.5,0
1718818,1146,1,8,0,0,0,4,0,0,3,24,3,5,1,1,3.5,0
1718819,1146,0,1,2,2,5,23,0,0,60,323,59,5,4,3,10.5,0
1718820,1146,0,8,0,0,0,15,0,0,5,27,8,1,1,1,3.5,0
1718821,1146,0,8,1,1,3,6,9,0,2,10,0,5,0,0,0.0,0
1718822,1146,1,1,5,1,2,4,0,0,1,10,3,1,3,1,3.5,0
1718823,1146,1,3,0,0,0,16,0,0,1,18,3,1,2,1,3.5,0
1718824,1146,1,8,0,0,0,1,0,0,2,10,3,1,1,1,3.5,0
1718825,1146,1,1,1,1,5,2,0,0,24,158,52,1,2,2,7.0,0
1718826,1146,1,1,1,1,5,3,0,0,48,150,87,2,2,2,7.0,0
1718827,1146,1,8,0,0,0,1,0,0,10,10,3,2,1,1,3.5,0
1718828,1146,1,1,1,1,5,1,0,0,25,91,66,2,2,2,7.0,0
1718829,1146,1,1,1,1,5,13,0,0,15,77,33,2,2,2,7.0,0
1718830,1146,1,8,0,0,0,2,0,0,2,14,7,2,1,1,3.5,0
1718831,1146,1,8,0,0,0,11,0,0,20,38,19,2,2,1,3.5,0
1718832,1146,0,1,2,1,5,12,0,0,104,143,39,2,3,2,7.0,0
1718833,1146,0,8,0,0,0,14,0,0,15,31,8,2,1,1,3.5,0
1718834,1146,0,3,0,0,0,12,0,0,3,25,7,3,1,1,3.5,0
1718835,1146,1,1,2,1,5,20,0,0,6,73,29,3,2,1,3.5,0
1718836,1146,1,8,0,0,0,4,0,0,20,37,14,3,1,1,3.5,0
1718837,1146,1,8,0,0,0,20,0,0,1,25,3,3,1,1,3.5,0
1718838,1146,0,8,0,0,0,14,0,0,150,42,15,3,1,1,3.5,0
1718839,1146,0,8,0,0,0,7,0,0,30,27,6,3,1,1,3.5,0
1718840,1146,1,3,0,0,0,3,0,0,4,46,19,4,1,1,3.5,0
1718841,1146,1,8,0,0,0,1,0,0,25,112,26,4,3,2,7.0,0
1718842,1146,0,8,0,0,0,18,0,0,150,37,10,4,1,1,3.5,0
1718843,1146,1,1,1,1,5,10,0,0,6,47,16,4,3,1,3.5,0
1718844,1146,1,8,0,0,0,12,0,0,3,29,4,5,3,2,7.0,0
1718845,1146,1,8,0,0,0,3,0,0,25,20,14,5,1,1,3.5,0
1860502,1176,1,1,5,5,2,5,0,1,24,37,22,3,4,1,3.5,0
1718847,1146,1,1,1,1,5,12,0,0,36,71,30,5,3,2,7.0,0
1718848,1146,1,1,1,1,5,2,0,0,48,135,39,5,2,2,7.0,0
1718849,1146,1,8,0,0,0,2,0,0,1,10,3,5,1,1,3.5,0
1718850,1146,1,8,0,0,0,2,0,0,1,10,3,6,1,1,3.5,0
1718851,1146,1,8,0,0,0,2,0,0,1,10,3,6,1,1,3.5,0
1718852,1146,1,1,3,2,2,15,0,0,1,20,3,6,2,1,3.5,0
1718853,1146,0,8,0,0,0,10,0,0,10,45,19,6,2,1,3.5,0
1718854,1146,1,1,2,2,3,1,0,0,70,205,65,6,3,4,30.5,0
1718855,1146,1,8,0,0,0,1,0,0,15,32,9,7,2,1,3.5,0
1718856,1146,0,8,0,0,0,23,0,0,50,46,14,7,1,1,3.5,0
1718857,1146,0,8,0,0,0,15,0,0,20,105,56,7,3,2,7.0,0
1707944,1146,0,1,1,1,4,8,8,0,3000,326,140,10,3,2,7.0,1
1718859,1146,0,1,1,1,5,17,0,0,4,46,9,7,2,1,3.5,0
1718860,1146,0,8,0,0,0,4,0,0,56,89,68,7,1,1,3.5,0
1718861,1146,0,8,0,0,0,18,0,0,100,45,14,8,1,1,3.5,0
1718862,1146,0,1,2,2,5,16,0,0,100,176,40,10,3,3,10.5,0
1718863,1146,0,1,1,1,4,5,0,0,24,72,39,11,3,2,7.0,0
1718864,1146,1,1,1,1,5,16,0,0,18,76,27,12,2,2,7.0,0
1718865,1146,1,8,0,0,0,16,0,0,5,40,8,12,1,1,3.5,0
1718866,1146,0,8,0,0,0,6,0,0,40,41,13,12,1,1,3.5,0
1718867,1146,0,1,1,1,4,15,0,0,2,25,7,12,2,1,3.5,0
1718868,1146,1,8,0,0,0,13,0,0,5,34,7,6,1,1,3.5,0
1718869,1146,1,8,0,0,0,1,0,0,10,10,3,6,1,1,3.5,0
1718870,1146,1,1,2,1,4,1,0,0,100,247,48,6,4,4,14.0,0
1718871,1146,1,1,2,1,5,10,0,0,130,217,62,6,3,3,10.5,0
1718872,1146,0,1,1,1,5,26,9,0,36,10,0,3,0,0,0.0,0
1718873,1146,1,1,2,1,4,1,0,0,130,90,48,6,3,2,7.0,0
1718874,1146,1,1,2,1,4,1,0,0,50,139,63,6,3,3,10.5,0
1718875,1146,0,1,1,1,5,12,0,0,6,60,11,6,3,1,3.5,0
1718876,1146,1,1,2,2,4,1,0,0,150,79,33,6,3,3,10.5,0
1718877,1146,1,1,5,2,3,2,0,0,1,10,3,6,2,1,3.5,0
1718878,1146,0,8,0,0,0,8,0,0,30,71,31,6,1,1,3.5,0
1718879,1146,1,8,0,0,0,16,0,0,16,55,5,6,1,1,3.5,0
1718880,1146,1,8,0,0,0,4,0,0,4,16,3,6,1,1,3.5,0
1718881,1146,1,8,0,0,0,5,0,0,2,15,4,6,2,1,3.5,0
1718882,1146,1,1,2,1,5,1,0,0,150,105,25,6,2,2,7.0,0
1718883,1146,1,8,0,0,0,12,0,0,5,27,9,6,1,1,3.5,0
1718884,1146,0,1,1,1,5,6,0,0,55,187,51,6,3,3,10.5,0
1718885,1146,0,8,0,0,0,4,0,0,2,22,4,6,2,1,3.5,0
1718886,1146,0,8,0,0,0,30,0,0,300,141,94,6,2,1,3.5,0
1718887,1146,0,1,1,1,5,9,0,0,12,73,15,6,2,1,3.5,0
1718888,1146,1,8,0,0,0,13,0,0,1,23,3,6,1,1,3.5,0
1718889,1146,0,8,0,0,0,9,0,0,20,87,4,6,1,1,3.5,0
1718890,1146,1,1,5,2,2,6,0,0,1,18,6,6,2,1,3.5,0
1718891,1146,1,8,0,0,0,2,0,0,1,11,3,6,1,1,3.5,0
1718892,1146,1,8,0,0,0,13,0,0,3,22,3,6,1,1,3.5,0
1718893,1146,1,1,5,3,2,9,0,0,4,24,10,6,3,1,3.5,0
1718894,1146,1,8,0,0,0,1,0,0,1,15,3,6,1,1,3.5,0
1715915,1146,1,1,9,8,3,1,0,1,4,35,22,11,2,1,3.5,0
1718896,1146,1,8,0,0,0,9,0,0,40,17,3,6,1,1,3.5,0
1718897,1146,0,8,0,0,0,6,0,0,100,85,61,6,1,1,3.5,0
1718898,1146,0,8,0,0,0,16,0,0,600,213,157,6,1,1,3.5,0
1718899,1146,0,8,0,0,0,16,0,0,100,40,17,6,1,1,3.5,0
1718900,1146,1,8,0,0,0,5,0,0,15,18,3,6,1,1,3.5,0
1718901,1146,1,8,0,0,0,2,0,0,2,12,3,6,1,1,3.5,0
1718902,1146,1,8,0,0,0,2,0,0,10,24,5,6,1,1,3.5,0
1718903,1146,1,8,0,0,0,2,0,0,10,21,8,6,1,1,3.5,0
1718904,1146,1,8,0,0,0,3,0,0,10,61,30,6,1,1,3.5,0
1718905,1146,1,8,0,0,0,5,0,0,12,38,17,6,1,1,3.5,0
1718906,1146,1,1,1,1,5,12,0,0,6,13,3,6,1,1,3.5,0
1718907,1146,1,8,0,0,0,3,0,0,70,23,11,6,1,1,3.5,0
1718908,1146,0,8,0,0,0,6,0,0,5,41,15,6,1,1,3.5,0
1718909,1146,1,8,0,0,0,5,0,0,5,18,5,6,2,1,3.5,0
1718910,1146,0,8,0,0,0,9,0,0,30,72,36,6,1,1,3.5,0
1718911,1146,0,1,1,1,5,8,0,0,64,219,66,6,3,3,10.5,0
1718912,1146,0,1,2,1,5,9,9,0,1,10,0,7,0,0,0.0,0
1723426,1146,1,1,1,1,4,4,8,1,20,103,21,6,6,1,3.5,0
1724263,1146,1,1,3,3,4,5,4,1,30,95,21,11,4,1,3.5,0
1718915,1146,0,1,1,1,5,18,0,0,42,285,44,6,2,2,7.0,0
1718916,1146,1,8,0,0,0,2,0,0,2,14,3,6,1,1,3.5,0
1718917,1146,0,8,0,0,0,16,0,0,5,34,8,6,1,1,3.5,0
1718918,1146,0,1,1,1,5,16,0,0,48,120,28,6,3,2,7.0,0
1710821,1146,1,1,5,4,2,4,0,1,9,93,21,6,4,1,3.5,0
1718920,1146,1,1,1,1,5,2,0,0,68,180,49,1,3,3,10.5,0
1718921,1146,0,8,0,0,0,13,0,0,30,165,9,3,2,1,3.5,0
1718922,1146,0,8,0,0,0,8,0,0,30,71,40,3,1,1,3.5,0
1718923,1146,0,3,0,0,0,7,0,0,1,12,3,3,1,1,3.5,0
1718924,1146,0,8,0,0,0,8,0,0,20,31,11,4,1,1,3.5,0
1718925,1146,0,8,0,0,0,7,0,0,20,28,5,5,1,1,3.5,0
1714381,1146,1,1,5,5,1,8,0,1,20,76,21,11,2,1,3.5,0
1718927,1146,0,8,0,0,0,3,0,0,2,21,4,6,2,1,3.5,0
1718928,1146,0,8,0,0,0,17,0,0,20,51,18,7,2,1,3.5,0
1718929,1146,1,8,0,0,0,3,0,0,10,35,14,7,1,1,3.5,0
1721587,1146,1,1,5,4,2,4,0,1,36,70,21,5,3,1,7.0,0
1718931,1146,0,3,0,0,0,6,0,0,2,11,3,8,1,1,3.5,0
1718932,1146,1,1,1,1,5,8,0,0,12,25,3,8,3,1,3.5,0
1718913,1146,0,1,2,2,5,15,0,1,8,68,21,6,2,1,3.5,0
1718934,1146,0,8,0,0,0,13,0,0,10,28,10,9,1,1,3.5,0
1724166,1146,1,1,5,3,3,10,4,1,18,47,21,4,4,1,3.5,0
1718936,1146,1,8,0,0,0,8,0,0,2,17,3,11,1,1,3.5,0
1718937,1146,1,8,0,0,0,10,0,0,10,47,19,11,1,1,3.5,0
1711051,1146,1,1,17,7,2,2,8,1,17,47,21,2,3,1,3.5,0
1706908,1146,1,1,2,1,5,1,0,1,6,46,21,4,2,1,3.5,0
1718940,1146,0,8,0,0,0,4,0,0,30,75,49,12,1,1,3.5,0
1718941,1146,0,1,2,1,5,16,0,0,64,109,49,7,3,2,7.0,0
1711689,1146,1,1,1,1,3,8,0,1,50,44,21,9,2,1,3.5,0
1718943,1146,1,8,0,0,0,16,0,0,30,83,25,7,1,1,3.5,0
1718944,1146,1,8,0,0,0,9,0,0,40,39,10,7,1,1,3.5,0
1718945,1146,1,3,0,0,0,2,0,0,2,18,3,7,1,1,3.5,0
1718946,1146,0,8,0,0,0,14,0,0,500,53,26,7,1,1,3.5,0
1718947,1146,0,1,1,1,5,13,0,0,24,93,47,7,2,1,3.5,0
1718948,1146,1,8,0,0,0,6,0,0,2,16,3,7,1,1,3.5,0
1718949,1146,1,8,0,0,0,12,0,0,3,20,4,7,1,1,3.5,0
1718950,1146,1,8,0,0,0,15,0,0,20,43,16,7,1,1,3.5,0
1718951,1146,0,1,1,1,5,16,0,0,15,85,23,7,2,1,3.5,0
1718952,1146,1,8,0,0,0,1,0,0,5,15,3,7,1,1,3.5,0
1718953,1146,0,8,0,0,0,12,0,0,10,61,26,7,1,1,3.5,0
1718954,1146,1,8,0,0,0,6,0,0,20,15,4,7,1,1,3.5,0
1718955,1146,1,8,0,0,0,1,0,0,6,22,7,7,1,1,3.5,0
1718956,1146,0,8,0,0,0,8,0,0,15,41,8,7,1,1,3.5,0
1718957,1146,1,1,1,1,3,8,0,0,100,105,49,7,3,1,3.5,0
1718958,1146,0,8,0,0,0,7,0,0,10,29,6,7,2,1,3.5,0
1718959,1146,1,8,0,0,0,4,0,0,2,16,3,7,1,1,3.5,0
1718960,1146,0,8,0,0,0,11,0,0,5,20,3,7,1,1,3.5,0
1718961,1146,1,1,5,2,3,3,0,0,1,12,4,7,5,1,3.5,0
1718962,1146,1,1,1,1,4,6,0,0,36,190,57,7,3,2,7.0,0
1718963,1146,0,1,1,1,5,17,0,0,15,66,20,7,2,1,3.5,0
1718964,1146,1,1,1,1,5,17,0,0,16,76,20,7,3,2,7.0,0
1718965,1146,0,1,2,2,5,7,0,0,26,152,44,7,2,2,7.0,0
1723512,1146,1,1,1,1,5,6,1,0,900,575,185,9,3,2,7.0,1
1718967,1146,0,8,0,0,0,10,0,0,5,23,4,7,1,1,3.5,0
1718968,1146,0,8,0,0,0,4,0,0,2,14,3,7,1,1,3.5,0
1718969,1146,1,8,0,0,0,13,0,0,30,37,10,7,1,1,3.5,0
1718970,1146,1,1,1,1,5,1,0,0,48,195,62,7,4,2,7.0,0
1718971,1146,1,8,0,0,0,13,0,0,10,38,5,7,1,1,3.5,0
1718972,1146,1,8,0,0,0,4,0,0,2,13,3,7,1,1,3.5,0
1718973,1146,0,1,2,1,5,7,0,0,64,114,34,7,3,2,7.0,0
1718974,1146,1,8,0,0,0,1,0,0,8,17,7,7,1,1,3.5,0
1718975,1146,1,8,0,0,0,9,0,0,6,30,8,7,2,1,3.5,0
1718976,1146,0,8,0,0,0,10,0,0,20,60,32,7,1,1,3.5,0
1718977,1146,1,8,0,0,0,13,0,0,8,34,3,1,1,1,3.5,0
1718978,1146,1,1,1,1,5,1,0,0,6,14,4,1,2,1,3.5,0
1718979,1146,1,8,0,0,0,5,0,0,30,30,9,1,1,1,3.5,0
1718980,1146,1,8,0,0,0,13,0,0,40,35,8,1,1,1,3.5,0
1717390,1146,0,1,1,1,5,9,8,1,2,41,21,11,3,1,3.5,0
1718982,1146,0,8,0,0,0,2,0,0,3,17,4,3,1,1,3.5,0
1721494,1146,1,1,9,6,2,5,0,1,4,34,21,12,4,1,3.5,0
1718984,1146,1,1,5,2,3,4,0,0,2,10,3,4,2,1,3.5,0
1718985,1146,1,1,2,1,4,1,0,0,150,349,91,4,5,5,17.5,0
1718986,1146,0,1,1,1,5,18,0,0,80,330,71,4,3,2,7.0,0
1718987,1146,0,8,0,0,0,4,0,0,100,96,69,4,2,1,3.5,0
1718988,1146,0,8,0,0,0,13,0,0,30,26,7,5,1,1,3.5,0
1718989,1146,1,3,0,0,0,5,0,1,3,59,18,6,2,1,3.5,0
1718990,1146,1,8,0,0,0,3,0,0,12,47,14,6,1,1,3.5,0
1718991,1146,1,1,2,1,4,5,0,0,6,28,16,9,4,1,3.5,0
1718992,1146,0,3,0,0,0,7,0,0,1,19,3,9,2,1,3.5,0
1718993,1146,1,8,0,0,0,17,0,0,10,33,12,9,3,1,3.5,0
1721666,1146,1,1,2,2,2,4,0,1,45,215,20,12,5,1,3.5,0
1718995,1146,1,8,0,0,0,15,0,0,8,27,4,10,1,1,3.5,0
1718996,1146,1,3,0,0,0,3,0,0,6,23,4,8,2,1,3.5,0
1717821,1146,1,1,1,1,5,3,8,1,24,142,20,6,3,1,3.5,0
1718998,1146,0,1,1,1,5,7,9,0,6,10,0,8,0,0,0.0,0
1718999,1146,1,2,1,1,2,3,0,1,220,280,116,8,6,6,28.0,1
1719000,1146,1,8,0,0,0,1,0,0,1,10,3,8,1,1,3.5,0
1719001,1146,0,1,1,1,5,14,0,0,30,153,63,8,3,2,7.0,0
1719002,1146,1,8,0,0,0,15,0,0,10,32,9,8,1,1,3.5,0
1719003,1146,0,1,1,1,5,10,0,0,36,79,24,8,3,2,7.0,0
1719004,1146,0,3,0,0,0,9,0,0,6,25,4,8,2,1,3.5,0
1719005,1146,0,1,1,1,5,15,0,0,23,46,10,8,3,1,3.5,0
1719006,1146,0,8,0,0,0,4,0,0,40,21,8,8,1,1,3.5,0
1719007,1146,1,8,0,0,0,6,0,0,10,42,16,8,1,1,3.5,0
1711654,1146,0,1,1,1,3,7,0,0,512,515,123,10,3,2,7.0,0
1719009,1146,1,1,1,1,5,14,0,0,48,235,67,8,3,3,10.5,0
1719010,1146,1,8,0,0,0,5,0,0,6,19,4,8,1,1,3.5,0
1719011,1146,0,1,1,1,5,17,0,0,24,51,13,8,3,3,10.5,0
1719012,1146,0,1,2,1,4,5,0,0,48,174,59,8,3,2,7.0,0
1719013,1146,0,8,0,0,0,4,0,0,100,182,24,8,1,2,7.0,0
1719014,1146,1,8,0,0,0,1,0,0,2,12,3,8,1,2,7.0,0
1719015,1146,1,1,1,1,4,8,0,0,14,143,68,8,3,2,7.0,0
1719016,1146,0,8,0,0,0,4,0,0,4,22,9,8,1,2,7.0,0
1719017,1146,0,1,1,1,5,7,0,0,12,95,57,8,2,1,3.5,0
1719018,1146,0,1,1,1,5,11,0,0,42,167,65,8,3,2,7.0,0
1719019,1146,0,1,1,1,5,5,0,0,30,96,27,8,3,3,10.5,0
1719020,1146,0,8,0,0,0,16,0,0,200,58,34,8,2,1,3.5,0
1719021,1146,1,8,0,0,0,5,0,0,20,40,11,8,1,2,7.0,0
1719022,1146,0,8,0,0,0,9,0,0,25,46,9,8,1,2,7.0,0
1719023,1146,1,8,0,0,0,5,0,0,5,24,7,8,2,2,7.0,0
1719024,1146,1,3,0,0,0,5,0,0,3,21,5,1,2,1,3.5,0
1719025,1146,0,1,1,1,5,17,0,0,2,21,3,1,2,1,3.5,0
1719026,1146,0,1,1,1,5,4,0,0,8,160,29,4,2,1,3.5,0
1720353,1146,0,1,2,1,3,8,0,1,20,94,20,11,5,1,3.5,0
1719028,1146,1,8,0,0,0,5,0,0,10,11,3,4,1,2,7.0,0
1719029,1146,0,1,1,1,5,23,0,0,18,93,61,5,2,2,7.0,0
1719030,1146,0,8,0,0,0,3,0,0,10,32,7,6,1,2,7.0,0
1719031,1146,1,1,5,5,3,7,0,0,5,37,25,6,3,1,3.5,0
1719032,1146,1,8,0,0,0,12,0,0,10,25,3,8,1,1,3.5,0
1719033,1146,1,3,0,0,0,10,9,0,3,10,0,8,0,0,0.0,0
1717619,1146,0,1,1,1,5,7,8,1,6,91,20,9,3,1,3.5,0
1719035,1146,1,8,0,0,0,6,0,0,1,17,4,10,1,1,3.5,0
1719036,1146,1,8,0,0,0,1,0,0,2,21,6,11,1,1,3.5,0
1719037,1146,0,1,1,1,5,6,0,0,40,243,44,12,3,2,7.0,0
1719038,1146,1,1,2,1,4,3,0,0,15,38,19,9,3,1,3.5,0
1719039,1146,0,8,0,0,0,2,0,0,25,41,11,9,1,1,3.5,0
1719040,1146,0,8,0,0,0,10,0,0,7,32,5,9,1,1,3.5,0
1719041,1146,1,8,0,0,0,5,0,0,20,25,4,9,2,1,3.5,0
1719042,1146,0,1,1,1,5,7,0,0,24,105,49,9,3,2,7.0,0
1719043,1146,0,1,1,1,5,12,0,0,10,121,40,9,2,2,7.0,0
1719044,1146,0,1,1,1,4,19,0,0,100,171,36,9,3,2,7.0,0
1720218,1146,1,1,1,1,2,2,2,1,20,90,20,8,3,1,3.5,0
1719726,1146,1,1,3,1,3,12,0,0,450,2724,1949,5,3,2,7.0,0
1719047,1146,0,1,1,1,5,25,0,0,120,88,16,9,2,2,7.0,0
1719048,1146,1,1,2,1,4,8,0,0,10,228,17,9,2,1,3.5,0
1719049,1146,1,8,0,0,0,12,0,0,12,41,17,9,2,1,3.5,0
1719050,1146,1,8,0,0,0,8,0,0,2,25,4,9,3,1,3.5,0
1707171,1146,1,1,9,6,2,2,0,1,10,76,20,8,3,1,3.5,0
1719052,1146,1,8,0,0,0,3,0,0,1,14,3,9,2,1,3.5,0
1719053,1146,1,8,0,0,0,4,0,0,1,16,3,9,2,1,3.5,0
1719054,1146,1,8,0,0,0,1,0,0,2,83,3,9,2,1,3.5,0
1719055,1146,1,1,2,1,5,2,0,0,12,40,20,9,1,1,3.5,0
1719056,1146,0,3,0,0,0,25,0,0,3,25,3,9,1,1,3.5,0
1708294,1146,1,1,1,1,5,3,0,1,5,76,20,2,3,1,3.5,0
1719058,1146,1,3,0,0,0,2,0,0,1,14,5,9,2,1,3.5,0
1719059,1146,0,1,1,1,5,25,0,0,64,197,44,9,2,2,7.0,0
1719060,1146,1,8,0,0,0,3,0,0,2,14,3,9,1,1,3.5,0
1719061,1146,1,1,2,1,3,7,0,0,12,41,14,9,2,1,3.5,0
1719110,1146,1,1,2,1,4,6,0,0,450,776,275,2,3,2,7.0,0
1719063,1146,1,1,1,1,5,2,0,0,36,150,44,9,4,4,14.0,0
1719064,1146,1,3,0,0,0,2,0,1,64,107,28,9,3,2,7.0,0
1719065,1146,0,8,0,0,0,6,0,0,20,23,3,9,3,1,3.5,0
1711835,1146,1,1,5,2,2,3,8,1,5,73,20,2,4,1,3.5,0
1719067,1146,0,1,2,1,5,10,0,0,56,350,72,9,3,2,7.0,0
1719068,1146,1,1,2,1,4,1,0,0,1,17,5,1,2,1,3.5,0
1719069,1146,0,1,1,1,5,12,0,0,30,129,11,2,3,2,7.0,0
1719070,1146,1,1,1,1,5,3,0,0,6,46,20,2,3,1,3.5,0
1721993,1146,1,1,1,1,4,3,4,0,300,320,130,3,3,2,7.0,0
1719072,1146,0,1,1,1,5,15,0,0,30,122,20,3,3,2,7.0,0
1719073,1146,1,1,2,1,4,11,0,0,1,15,3,3,3,1,3.5,0
1719074,1146,0,1,1,1,5,9,0,0,36,79,42,5,2,1,3.5,0
1723289,1146,1,1,5,3,2,2,8,1,20,67,20,8,4,1,3.5,0
1542319,1144,1,1,1,1,5,2,0,1,20,59,20,10,2,1,3.5,0
1719077,1146,1,8,0,0,0,3,0,0,30,20,9,6,1,1,3.5,0
1719078,1146,1,8,0,0,0,13,0,0,5,25,4,6,2,1,3.5,0
1719079,1146,0,1,1,1,4,1,0,0,30,583,132,6,2,2,7.0,0
1719080,1146,0,8,0,0,0,10,0,0,5,24,3,7,1,1,3.5,0
1719081,1146,1,8,0,0,0,5,0,0,1,13,3,7,1,1,3.5,0
1719082,1146,0,1,1,1,4,1,0,0,100,510,58,7,1,2,7.0,0
1719083,1146,0,8,0,0,0,9,0,0,10,20,6,7,1,1,3.5,0
1719084,1146,1,8,0,0,0,2,0,0,2,13,3,8,1,1,3.5,0
1719085,1146,1,1,1,1,5,6,0,0,42,86,55,8,3,2,7.0,0
1719086,1146,1,1,1,1,5,4,0,0,20,133,22,9,2,2,7.0,0
1719087,1146,1,8,0,0,0,10,0,0,10,25,12,9,2,1,3.5,0
1719088,1146,0,1,1,1,5,8,9,0,6,10,0,3,0,0,0.0,0
1719089,1146,1,8,0,0,0,2,0,0,1,19,5,11,1,1,3.5,0
1713825,1146,1,1,5,2,3,5,4,1,44,47,20,3,2,1,3.5,0
1719091,1146,0,1,1,1,5,20,0,0,34,70,17,10,3,3,10.5,0
1711410,1146,1,1,9,2,2,4,0,1,20,46,20,7,4,1,3.5,0
1719093,1146,1,1,1,1,5,4,0,0,30,113,32,10,2,2,7.0,0
1719094,1146,1,8,0,0,0,6,0,0,10,35,9,10,2,1,3.5,0
1721115,1146,1,1,1,1,2,5,0,1,2,39,20,8,11,1,3.5,0
1706286,1146,0,1,1,1,5,9,2,0,300,230,115,7,3,2,7.0,1
1719097,1146,0,8,0,0,0,7,0,0,8,38,12,10,1,1,3.5,0
1716375,1146,0,1,5,4,3,6,0,1,25,37,20,12,4,1,3.5,0
1719099,1146,1,3,0,0,0,2,0,0,4,17,3,10,1,1,3.5,0
1719100,1146,0,1,2,2,4,19,0,0,64,166,50,10,3,2,7.0,0
1719101,1146,1,3,0,0,0,7,9,0,2,10,0,10,0,0,0.0,0
1719102,1146,0,8,0,0,0,3,0,0,5,35,14,10,1,1,3.5,0
1719103,1146,0,8,0,0,0,9,0,0,20,41,9,10,1,1,3.5,0
1719104,1146,1,8,0,0,0,5,0,0,2,14,3,10,1,1,3.5,0
1719105,1146,1,1,2,1,3,4,0,0,6,37,12,10,3,1,3.5,0
1719106,1146,0,1,1,1,5,8,0,0,4,65,27,10,2,1,3.5,0
1719107,1146,1,1,2,1,3,5,0,0,24,49,24,1,3,1,3.5,0
1719108,1146,1,1,2,1,3,6,0,0,2,22,7,1,3,1,3.5,0
1719109,1146,0,1,1,1,5,10,0,0,5,52,12,1,2,1,3.5,0
1714442,1146,0,1,2,1,5,20,0,0,225,557,164,12,3,2,7.0,0
1719966,1146,0,1,2,2,5,4,3,0,210,228,136,4,3,2,7.0,0
1719112,1146,1,1,2,1,5,10,0,0,63,128,22,3,3,2,7.0,0
1719113,1146,1,8,0,0,0,4,0,0,45,51,23,3,3,1,3.5,0
1719114,1146,1,8,0,0,0,1,0,0,8,15,4,3,1,1,3.5,0
1719115,1146,0,1,2,2,4,7,0,0,9,68,45,5,2,1,3.5,0
1719116,1146,1,3,0,0,0,1,0,0,5,18,5,5,2,1,3.5,0
1719117,1146,1,8,0,0,0,4,0,0,3,12,3,7,1,1,3.5,0
1719118,1146,0,1,2,1,5,11,0,0,64,225,65,9,2,2,7.0,0
1719119,1146,0,1,1,1,5,7,0,0,80,126,50,9,3,4,14.0,0
1722353,1146,1,1,2,1,4,3,4,0,200,621,336,4,3,2,7.0,0
1719121,1146,1,8,0,0,0,4,0,0,5,18,4,11,1,1,3.5,0
1719122,1146,0,8,0,0,0,9,0,0,10,36,5,11,1,1,3.5,0
1719123,1146,0,8,0,0,0,9,0,0,50,40,9,11,1,1,3.5,0
1719124,1146,0,3,0,0,0,7,0,0,3,18,3,11,1,1,3.5,0
1706615,1146,1,1,1,1,2,2,0,1,15,36,20,6,2,1,3.5,0
1719126,1146,1,1,1,1,4,20,0,0,48,113,30,11,2,1,3.5,0
1719127,1146,0,8,0,0,0,9,0,0,50,40,8,11,1,1,3.5,0
1718981,1146,0,1,3,2,2,4,0,1,8,34,20,2,5,1,3.5,0
1719129,1146,1,1,2,2,4,5,0,0,1,11,3,11,3,1,3.5,0
1719130,1146,1,1,1,1,4,1,0,0,1,10,4,11,2,1,3.5,0
1719131,1146,0,3,0,0,0,6,0,0,1,15,3,11,2,1,3.5,0
1860678,1176,1,1,1,1,5,3,8,1,20,111,19,4,2,1,3.5,0
1704107,1146,0,1,2,1,3,17,0,1,42,100,19,10,3,1,3.5,0
1719134,1146,1,1,1,1,5,10,0,0,12,37,16,11,2,1,3.5,0
1720480,1146,1,1,1,1,5,6,0,1,15,97,19,3,2,1,3.5,0
1710091,1146,0,1,1,1,4,3,0,1,12,94,19,2,2,1,3.5,0
1719137,1146,1,1,2,1,3,10,0,0,150,131,50,11,3,3,10.5,0
1719138,1146,1,1,1,1,4,12,0,0,48,109,50,11,2,2,7.0,0
1719139,1146,1,1,1,1,4,1,0,0,24,86,27,11,3,3,10.5,0
1719140,1146,1,1,1,1,5,3,0,0,20,57,32,11,2,2,7.0,0
1719141,1146,1,1,4,1,3,6,0,0,2,12,3,11,3,1,3.5,0
1719142,1146,1,1,2,2,5,8,9,0,3,10,0,11,0,0,0.0,0
1713861,1146,0,1,1,1,5,6,0,1,24,82,19,7,2,1,3.5,0
1719144,1146,0,3,0,0,0,11,9,0,3,10,0,11,0,0,0.0,0
1719145,1146,1,3,0,0,0,4,0,0,4,20,3,1,1,1,3.5,0
1719146,1146,0,8,0,0,0,8,0,0,150,70,31,5,2,1,3.5,0
1719147,1146,1,8,0,0,0,7,0,0,4,26,6,7,1,1,3.5,0
1718348,1146,1,1,4,3,2,1,0,1,68,78,19,1,4,1,3.5,0
1719149,1146,0,1,1,1,5,7,0,0,20,123,22,10,2,2,7.0,0
1719150,1146,0,8,0,0,0,9,0,0,60,46,12,10,1,1,3.5,0
1719151,1146,0,1,1,1,4,7,0,0,30,102,38,11,2,2,7.0,0
1719152,1146,0,1,2,2,5,11,0,0,100,344,97,11,3,3,10.5,0
1719153,1146,0,1,1,1,5,6,0,0,36,118,29,12,3,2,7.0,0
1719154,1146,0,1,2,1,5,15,9,0,3,10,0,3,0,0,0.0,0
1719155,1146,0,1,1,1,5,3,0,0,24,113,27,12,2,2,7.0,0
