F1;F6;F193;F12;F14;F15;F16;F26;F72;F99;S;Busy;Exting;Decade;Car;Nozzle;Flow;Long
1144;1;0;5;0;0;0;2;0;1;27;35;13;16;1;1;3,5;0
1144;1;1;3;2;1;2;1;0;1;6;37;13;16;5;2;7;0
1144;1;0;6;0;0;0;1;0;0;3;24;4;16;1;1;3,5;0
1144;1;1;1;1;1;5;3;0;0;2;28;9;16;1;1;3,5;0
1144;1;0;6;0;0;0;3;0;0;20;24;13;16;1;1;3,5;0
1144;1;1;2;1;1;5;1;0;0;5;16;3;16;1;1;3,5;0
1144;1;0;6;0;0;0;3;0;0;20;23;0;16;1;0;0;0
1144;1;0;6;0;0;0;4;0;0;1;15;0;16;1;0;0;0
1144;1;2;2;5;3;2;4;0;0;3;10;0;16;5;0;0;0
1144;1;0;6;0;0;0;3;0;0;10;11;0;16;2;0;0;0
1144;1;0;6;0;0;0;2;0;0;15;18;3;16;1;1;3,5;0
1144;1;0;6;0;0;0;2;0;0;50;14;3;16;1;1;3,5;0
1144;1;0;6;0;0;0;5;0;0;10;37;8;17;1;1;3,5;0
1144;1;0;6;0;0;0;2;0;0;40;25;13;17;1;1;3,5;0
1144;1;0;6;0;0;0;1;0;0;10;11;3;17;1;1;3,5;0
1144;1;0;6;0;0;0;1;0;0;20000;171;13;17;2;1;3,5;0
1144;1;0;6;0;0;0;1;0;0;10;12;0;17;1;0;0;0
1144;1;0;6;0;0;0;2;0;0;60;48;8;17;1;1;3,5;0
1144;1;0;6;0;0;0;2;0;0;40;19;0;17;1;0;0;0
1144;1;0;6;0;0;0;1;0;0;2;10;3;17;1;1;3,5;0
1144;1;0;6;0;0;0;5;0;0;50;143;13;17;1;2;7;0
1144;1;0;6;0;0;0;2;0;0;250;247;160;17;9;4;14;0
1144;1;0;6;0;0;0;5;0;0;70;19;7;17;1;1;3,5;0
1144;1;0;6;0;0;0;5;0;0;80;26;4;17;1;2;7;0
1144;1;0;6;0;0;0;4;0;0;100;19;3;17;1;1;3,5;0
1144;1;1;2;1;1;5;10;0;0;102;29;8;17;1;1;3,5;0
1144;1;0;6;0;0;0;10;0;0;170;75;29;17;1;2;7;0
1144;1;0;6;0;0;0;2;0;0;10;40;13;17;2;1;3,5;0
1144;1;0;6;0;0;0;1;0;0;20;11;4;17;1;1;3,5;0
1144;1;0;6;0;0;0;5;0;1;200;618;13;17;8;6;21;0
1144;1;0;6;0;0;0;5;0;0;100;42;13;17;1;1;3,5;0
1144;1;0;6;0;0;0;10;0;0;300;120;14;17;1;1;3,5;0
1144;1;0;6;0;0;0;5;0;0;250;27;0;17;2;0;0;0
1144;1;1;2;1;1;5;5;0;0;80;179;11;17;4;3;10,5;0
1144;1;0;6;0;0;0;5;0;0;150;21;5;17;2;2;7;0
1144;1;0;6;0;0;0;2;0;0;10;10;0;17;1;0;0;0
1144;1;0;6;0;0;0;4;0;0;2;1458;1444;17;1;1;3,5;0
1144;1;0;6;0;0;0;5;0;0;900;10;0;17;1;0;0;0
1144;1;0;6;0;0;0;5;0;0;70;38;0;17;1;0;0;0
1144;1;0;6;0;0;0;1;0;0;2;1453;1443;17;1;1;3,5;0
1144;1;0;6;0;0;0;5;0;0;300;587;13;17;1;1;3,5;0
1144;1;0;6;0;0;0;1;0;0;100;63;13;17;1;1;3,5;0
1144;1;0;6;0;0;0;1;0;0;10;10;3;17;1;1;3,5;0
1144;1;0;6;0;0;0;5;0;0;30;10;0;17;1;0;0;0
1144;1;0;6;0;0;0;3;0;0;50;13;5;17;2;1;3,5;0
1144;1;0;6;0;0;0;5;0;0;15;109;0;17;1;0;0;0
1144;1;0;6;5;1;2;2;0;1;5;20;8;17;1;1;3,5;0
1144;1;1;2;1;1;5;5;0;0;24;78;13;17;3;1;3,5;0
1144;1;0;6;0;0;0;5;0;0;5;10;0;17;1;0;0;0
1144;1;0;6;0;0;0;5;0;0;2;15;3;17;1;1;3,5;0
1144;1;0;6;0;0;0;5;0;0;800;132;0;17;1;0;0;0
1144;1;0;6;0;0;0;4;0;0;5;12;3;17;1;1;3,5;0
1144;1;0;6;0;0;0;1;0;0;10;18;7;17;1;1;3,5;0
1144;1;1;2;1;1;5;5;0;0;20;25;13;17;2;1;3,5;0
1144;1;1;2;1;1;5;5;0;0;12;29;4;17;1;1;3,5;0
1144;1;0;6;0;0;0;2;0;0;30;25;3;17;1;1;3,5;0
1144;1;0;5;0;0;0;4;0;0;5;81;64;17;1;1;3,5;0
1144;1;0;6;0;0;0;2;0;0;10;30;5;17;1;1;3,5;0
1144;1;0;6;0;0;0;2;0;0;5;16;3;17;1;1;3,5;0
1144;1;0;6;0;0;0;4;0;0;3;10;3;17;2;1;3,5;0
1144;1;0;6;0;0;0;2;0;0;3;13;3;17;1;1;3,5;0
1144;1;0;6;0;0;0;4;0;0;20;11;3;17;1;1;3,5;0
1144;1;0;6;0;0;0;4;0;0;20;12;3;17;1;1;3,5;0
1144;1;0;6;0;0;0;5;0;0;1;12;3;18;1;1;3,5;0
1144;1;1;2;1;1;5;4;0;0;2;21;4;18;1;1;3,5;0
1144;1;0;6;0;0;0;2;0;0;2;10;3;18;1;1;3,5;0
1144;1;0;5;0;0;0;1;0;0;5;10;3;18;2;1;3,5;0
1144;1;0;6;0;0;0;5;0;0;30;42;5;18;2;1;3,5;0
1144;1;0;6;0;0;0;4;0;0;5;10;0;18;1;0;0;0
1144;1;0;5;0;0;0;5;0;0;3;14;3;18;2;1;3,5;0
1144;1;0;6;0;0;0;5;0;0;2;13;3;18;2;1;3,5;0
1144;1;1;2;1;1;5;5;0;0;1;51;13;18;3;1;3,5;0
1144;1;0;6;0;0;0;3;0;0;2;10;3;18;1;1;3,5;0
1144;1;0;6;0;0;0;2;0;0;3;13;3;18;1;1;3,5;0
1144;1;0;6;0;0;0;4;0;0;100;88;12;18;5;3;10,5;0
1144;1;0;6;0;0;0;1;0;0;4;10;3;18;1;1;3,5;0
1144;1;0;6;0;0;0;5;0;0;1;24;0;18;1;0;0;0
1144;0;0;3;1;1;5;15;0;0;3;134;12;16;1;2;7;0
1144;1;0;6;0;0;0;4;0;0;20;645;424;16;2;4;14;0
1144;1;1;2;1;1;5;1;0;0;6;37;15;16;1;1;3,5;0
1144;1;0;6;0;0;0;1;0;0;10;22;3;16;1;1;3,5;0
1144;1;0;6;0;0;0;2;0;0;50;29;3;17;1;1;3,5;0
1144;1;1;2;1;1;5;2;0;0;49;212;13;17;2;4;14;0
1144;1;0;6;0;0;0;2;0;0;40;21;5;17;1;1;3,5;0
1144;1;0;6;0;0;0;2;0;0;50;16;3;17;1;1;3,5;0
1144;1;1;3;1;1;5;5;0;0;40;170;13;19;2;1;3,5;0
1144;1;0;6;0;0;0;9;0;0;60;63;13;16;1;1;3,5;0
1144;1;0;6;0;0;0;3;0;0;120;19;9;16;1;1;3,5;0
1144;1;0;6;0;0;0;3;0;0;30;20;5;17;1;1;3,5;0
1144;1;0;6;0;0;0;42;0;0;5;165;13;17;1;1;3,5;0
1144;1;1;2;1;1;4;2;0;0;6;41;10;17;2;2;7;0
1144;1;0;6;0;0;0;3;0;0;400;49;13;17;1;1;3,5;0
1144;1;0;6;0;0;0;3;0;0;600;74;13;17;1;1;3,5;0
1144;1;0;6;0;0;0;4;0;0;500;47;13;17;1;1;3,5;0
1144;1;0;6;0;0;0;5;0;0;100;15;3;17;1;1;3,5;0
1144;1;0;6;0;0;0;5;0;0;600;50;13;17;1;1;3,5;0
1144;1;0;6;0;0;0;1;0;0;600;18;10;17;1;1;3,5;0
1144;1;0;6;0;0;0;1;0;0;30;17;9;19;1;1;3,5;0
1144;1;0;6;0;0;0;3;0;0;20;29;10;17;1;1;3,5;0
1144;1;3;1;1;1;1;2;0;0;2;10;0;17;1;0;0;0
1144;1;0;5;0;0;0;15;0;0;6;37;12;18;1;1;3,5;0
1144;1;1;2;1;1;5;1;0;0;4;53;13;18;1;1;3,5;0
1144;1;1;2;1;1;5;1;0;0;8;73;13;19;1;1;3,5;0
1144;1;0;6;0;0;0;2;0;0;40;14;6;16;1;1;3,5;0
1144;1;0;6;0;0;0;9;0;0;100;32;12;16;1;1;3,5;0
1144;1;0;6;0;0;0;3;0;0;10;25;13;16;1;1;3,5;0
1144;1;0;6;0;0;0;1;0;0;80;18;14;16;1;1;3,5;0
1144;1;0;6;0;0;0;2;0;0;200;35;12;16;1;1;3,5;0
1144;1;0;6;0;0;0;1;0;0;50;20;10;16;1;1;3,5;0
1144;1;0;6;0;0;0;4;0;0;9;11;0;17;1;0;0;0
1144;1;0;6;0;0;0;4;0;0;30;19;4;17;1;1;3,5;0
1144;1;0;6;0;0;0;2;0;0;5;16;10;18;1;1;3,5;0
1144;1;0;6;0;0;0;29;0;0;30;35;3;18;1;1;3,5;0
1144;1;1;2;1;1;5;98;0;0;192;328;4;16;1;1;3,5;0
1144;1;0;6;0;0;0;2;0;0;30;23;13;16;1;1;3,5;0
1144;1;0;6;0;0;0;2;0;0;60;43;13;17;1;1;3,5;0
1144;1;0;6;0;0;0;5;0;0;80;68;9;17;1;1;3,5;0
1144;1;0;6;0;0;0;6;0;0;96;25;4;17;1;1;3,5;0
1144;1;1;2;1;1;5;4;0;0;4;91;13;17;1;1;3,5;0
1144;1;1;3;1;1;5;3;0;0;70;54;13;18;2;1;3,5;0
1144;1;1;2;1;1;5;6;0;0;4;51;7;16;1;1;3,5;0
1144;1;0;6;0;0;0;3;0;0;1;10;0;16;1;0;0;0
1144;1;0;6;0;0;0;3;0;0;300;41;13;16;1;1;3,5;0
1144;1;0;5;0;0;0;3;0;0;8;40;13;17;1;1;3,5;0
1144;1;1;2;1;1;5;3;0;0;20;40;13;17;1;1;3,5;0
1144;1;1;2;1;1;5;3;0;0;18;58;13;17;1;1;3,5;0
1144;1;1;2;1;1;5;1;0;0;25;25;13;17;1;1;3,5;0
1144;1;0;6;0;0;0;3;0;0;80;16;5;17;1;1;3,5;0
1144;1;0;6;0;0;0;14;0;0;40;54;12;17;1;1;3,5;0
1144;1;1;3;1;1;5;2;0;0;48;80;13;17;2;1;3,5;0
1144;1;0;6;0;0;0;5;0;0;5;16;5;18;1;1;3,5;0
1144;1;1;2;1;1;4;1;1;0;100;25;13;19;1;2;7;0
1144;1;1;3;1;1;4;1;1;0;10;25;13;19;1;2;7;0
1144;1;1;3;1;1;4;1;1;0;180;190;12;19;1;2;7;0
1144;1;0;5;0;0;0;1;0;0;2;11;3;21;1;2;7;0
1144;1;1;2;1;1;3;1;0;0;2;62;13;21;1;2;7;0
1144;1;1;2;1;1;5;1;0;0;8;22;9;19;1;1;3,5;0
1144;1;0;6;0;0;0;5;0;0;5;10;3;19;1;1;3,5;0
1144;1;1;2;1;1;5;2;0;0;50;12;7;19;2;2;7;0
1144;1;0;5;0;0;0;8;0;0;8;21;9;20;1;1;3,5;0
1144;1;0;5;0;0;0;1;0;0;6;17;12;20;1;1;3,5;0
1144;1;0;6;0;0;0;1;0;0;10;31;15;20;1;1;3,5;0
1144;1;1;3;1;1;5;3;0;0;12;24;16;20;2;1;3,5;0
1144;1;1;3;1;1;5;3;0;0;3;12;7;21;2;1;3,5;0
1144;1;1;2;1;1;5;2;0;0;190;143;12;21;2;2;7;0
1144;1;0;5;0;0;0;1;0;0;6;10;3;22;1;1;3,5;0
1144;1;0;5;0;0;0;4;0;0;8;23;8;20;1;1;3,5;0
1144;1;0;6;0;0;0;8;0;0;140;45;24;20;1;1;3,5;0
1144;1;0;6;0;0;0;4;0;0;421;59;14;20;1;1;3,5;0
1144;1;0;5;0;0;0;1;0;0;2;61;9;19;1;1;3,5;0
1144;1;0;6;0;0;0;4;0;0;10;12;4;19;1;1;3,5;0
1144;1;0;6;0;0;0;4;0;0;50;36;12;20;1;1;3,5;0
1144;1;0;6;0;0;0;2;0;0;10;18;5;21;1;1;3,5;0
1144;1;0;5;0;0;0;3;0;0;2;12;6;19;1;1;3,5;0
1144;1;1;2;1;1;5;2;0;0;50;25;20;19;2;2;7;0
1144;1;0;6;0;0;0;3;0;0;300;34;11;19;1;1;3,5;0
1144;1;0;6;0;0;0;6;0;0;100;29;20;19;1;1;3,5;0
1144;1;0;5;0;0;0;1;0;0;4;19;8;21;1;1;3,5;0
1144;1;0;6;0;0;0;6;0;0;8;38;0;19;1;0;0;0
1144;1;0;5;0;0;0;6;0;0;3;16;4;19;1;1;3,5;0
1144;1;0;6;0;0;0;6;0;0;10;48;13;20;1;1;3,5;0
1144;1;1;2;1;1;4;2;0;0;40;74;12;20;2;1;3,5;0
1144;1;0;6;0;0;0;2;0;0;48;98;11;20;1;1;3,5;0
1144;1;0;6;0;0;0;10;0;0;225;42;20;19;1;1;3,5;0
1144;1;0;6;0;0;0;3;0;0;6;35;12;20;1;1;3,5;0
1144;1;0;6;0;0;0;3;0;0;25;33;11;19;1;1;3,5;0
1144;1;2;2;5;3;2;3;0;0;1;20;0;19;1;0;0;0
1144;1;0;6;0;0;0;4;0;0;15000;750;252;19;1;1;3,5;0
1144;1;0;6;0;0;0;6;0;0;25;20;8;20;1;1;3,5;0
1144;1;0;6;0;0;0;3;0;0;2;10;0;20;1;0;0;0
1144;1;0;6;0;0;0;15;0;0;20000;665;549;20;4;3;10,5;0
1144;1;0;6;0;0;0;5;0;0;9000;485;252;20;1;1;3,5;0
1144;1;0;6;0;0;0;5;0;0;9;25;9;20;1;1;3,5;0
1144;1;0;6;0;0;0;3;0;0;20;22;7;20;1;1;3,5;0
1144;1;2;2;5;3;2;2;0;0;10;15;5;22;1;1;3,5;0
1144;1;2;2;5;-1;2;2;0;1;4;23;11;19;3;1;3,5;0
1144;1;1;2;1;1;5;4;0;0;18;119;13;19;2;2;7;0
1144;1;0;6;0;0;0;1;0;0;2;10;3;19;1;1;3,5;0
1144;1;0;6;0;0;0;2;0;0;2;14;3;19;1;1;3,5;0
1144;1;0;6;0;0;0;2;0;0;20;19;6;19;1;2;7;0
1144;1;0;6;0;0;0;2;0;0;1;10;3;19;1;1;3,5;0
1144;1;0;6;0;0;0;2;0;0;60;19;3;19;1;1;3,5;0
1144;1;0;6;0;0;0;4;0;0;1;15;3;19;1;1;3,5;0
1144;1;0;6;0;0;0;1;0;0;3;10;3;19;1;1;3,5;0
1144;1;0;5;0;0;0;3;9;0;1;10;0;19;0;0;0;0
1144;1;0;6;0;0;0;4;0;0;100;122;28;19;2;2;7;0
1144;1;0;6;0;0;0;3;0;0;20;23;3;19;1;1;3,5;0
1144;1;0;6;0;0;0;3;0;0;1;11;3;20;1;1;3,5;0
1144;1;0;6;0;0;0;2;0;0;1;20;7;20;1;1;3,5;0
1144;1;0;6;5;1;2;1;0;0;12;23;11;20;1;1;3,5;0
1144;1;1;2;1;1;5;2;0;1;20;98;14;19;1;2;7;0
1144;1;2;2;5;2;2;3;0;0;1;11;0;20;3;0;0;0
1144;1;1;1;1;1;2;2;0;0;1;10;0;20;3;0;0;0
1144;1;0;5;0;0;0;2;0;0;3;17;3;20;2;1;3,5;0
1144;1;0;6;0;0;0;1;0;0;2;10;0;20;1;0;0;0
1144;1;0;6;0;0;0;3;0;0;3;26;4;21;1;1;3,5;0
1144;1;2;2;5;4;2;2;0;0;4;10;0;21;3;0;0;0
1144;1;0;6;0;0;0;1;0;0;10;31;13;21;2;2;7;0
1144;1;0;6;0;0;0;1;0;0;2;10;3;21;1;1;3,5;0
1144;1;2;2;3;-1;2;2;0;1;2;13;4;21;2;1;3,5;0
1144;1;0;6;0;0;0;2;0;0;2;10;3;21;1;1;3,5;0
1144;1;2;2;5;3;2;3;0;1;1;26;0;21;3;0;0;0
1144;1;1;2;1;1;5;3;0;0;2;49;8;21;2;1;3,5;0
1144;1;2;2;5;2;2;2;0;0;1;10;0;21;6;0;0;0
1144;1;0;6;0;0;0;2;0;0;1;11;3;21;1;1;3,5;0
1144;1;1;2;1;1;5;2;0;1;70;54;13;21;3;2;7;0
1144;1;1;2;1;1;5;3;0;1;18;37;10;22;2;1;3,5;0
1144;1;1;2;1;1;5;1;0;0;15;53;13;22;1;1;3,5;0
1144;1;1;2;1;1;5;2;0;0;6;28;20;24;1;1;3,5;0
1144;1;0;6;0;0;0;2;0;0;48;25;3;22;1;1;3,5;0
1144;1;1;2;1;1;5;98;0;0;250;433;253;22;1;1;3,5;0
1144;0;1;3;1;1;5;25;0;0;50;142;30;24;1;1;3,5;0
1144;1;0;6;0;0;0;4;0;0;2;21;4;24;1;1;3,5;0
1144;1;1;3;1;1;5;3;0;0;6;21;3;25;1;1;3,5;0
1144;1;2;2;5;-1;2;1;0;1;2;41;13;22;7;1;3,5;0
1144;1;0;6;0;0;0;4;0;0;2;17;6;22;1;1;3,5;0
1144;1;0;6;0;0;0;2;0;1;1;10;3;22;1;1;3,5;0
1144;1;2;2;5;4;2;1;0;0;1;10;0;22;3;0;0;0
1144;1;0;6;0;0;0;3;0;0;1;12;5;22;2;1;3,5;0
1144;1;0;6;0;0;0;3;0;0;1;1457;1443;22;2;1;3,5;0
1144;1;0;6;0;0;0;2;0;0;2;23;7;22;1;1;3,5;0
1144;1;0;6;0;0;0;2;0;0;1;10;3;22;1;1;3,5;0
1144;1;0;6;0;0;0;5;0;0;5;96;13;22;2;1;3,5;0
1144;1;2;2;5;4;2;3;0;0;1;10;0;22;3;0;0;0
1144;1;1;2;1;1;5;4;0;1;60;130;68;22;2;3;10,5;0
1144;1;0;6;0;0;0;2;0;0;250;21;5;22;1;1;3,5;0
1144;1;1;2;2;2;2;3;0;1;2;20;6;22;2;2;9,5;0
1144;1;0;6;0;0;0;2;0;0;6;22;3;22;1;1;3,5;0
1144;1;0;5;0;0;0;5;0;0;3;31;11;22;2;1;3,5;0
1144;1;0;6;0;0;0;2;0;0;70;27;11;22;1;1;3,5;0
1144;1;0;6;0;0;0;2;0;0;2;14;4;23;1;1;3,5;0
1144;1;0;6;0;0;0;2;0;0;100;49;13;23;1;1;3,5;0
1144;1;0;6;0;0;0;2;0;0;10;41;3;23;1;1;3,5;0
1144;1;1;2;2;1;2;3;0;1;18;40;4;23;2;1;3,5;0
1144;1;0;6;0;0;0;2;0;0;3;10;3;23;1;1;3,5;0
1144;1;2;2;5;1;2;3;0;1;4;39;12;23;3;1;3,5;0
1144;1;2;2;5;1;2;4;0;0;1;10;3;23;7;1;3,5;0
1144;1;2;2;5;1;2;2;0;1;5;22;10;23;7;1;3,5;0
1144;1;2;2;5;1;2;3;0;1;4;26;16;23;7;1;3,5;0
1144;1;2;2;5;4;2;1;0;0;1;10;0;23;3;0;0;0
1144;1;2;2;5;1;2;2;0;1;5;23;10;23;1;1;3,5;0
1144;1;1;2;1;1;5;2;0;1;40;91;14;23;3;3;10,5;0
1144;1;0;6;0;0;0;4;0;0;15;31;13;23;1;1;3,5;0
1144;1;0;6;0;0;0;3;0;0;1;11;3;24;1;1;3,5;0
1144;1;1;2;1;1;5;2;0;1;40;107;15;24;2;2;7;0
1144;1;1;2;2;1;4;2;0;0;3;16;3;24;4;1;3,5;0
1144;1;2;2;5;4;2;3;0;1;1;21;0;24;6;0;0;0
1144;1;0;6;0;0;0;2;0;0;1;10;3;24;1;1;3,5;0
1144;1;1;1;1;1;5;4;0;1;35;31;3;24;1;1;3,5;0
1144;1;0;2;4;1;2;2;0;1;70;41;13;24;2;3;10,5;0
1144;1;1;1;1;1;5;4;0;1;15;64;12;24;1;1;3,5;0
1144;1;1;2;1;1;5;4;0;0;8;12;3;24;1;1;3,5;0
1144;1;1;2;1;1;5;4;0;0;5;40;11;24;1;1;3,5;0
1144;1;1;1;1;1;5;2;0;0;3;22;12;24;1;1;3,5;0
1144;1;0;5;0;0;0;4;0;0;6;34;14;24;1;2;9,5;0
1144;1;1;2;1;1;5;4;0;1;8;44;4;24;1;1;3,5;0
1144;1;2;2;5;2;2;1;0;0;4;21;4;24;3;1;3,5;0
1144;1;1;2;1;1;5;4;0;0;8;92;0;24;2;0;0;0
1144;1;1;2;1;1;5;2;0;1;13;51;6;25;2;1;3,5;0
1144;1;0;6;0;0;0;2;0;0;15;45;16;22;1;1;3,5;0
1144;1;0;6;0;0;0;5;0;0;50;36;13;22;1;1;3,5;0
1144;1;0;6;0;0;0;4;0;0;8;111;15;23;1;1;3,5;0
1144;1;0;6;0;0;0;4;0;0;50;55;5;23;1;1;3,5;0
1144;1;0;6;0;0;0;3;0;0;2;17;8;23;1;1;3,5;0
1144;1;0;6;0;0;0;4;0;0;30;118;40;23;1;1;3,5;0
1144;1;0;6;0;0;0;3;0;0;2;25;7;23;1;1;3,5;0
1144;1;0;6;0;0;0;4;0;0;5;33;12;24;1;1;3,5;0
1144;1;0;6;0;0;0;4;0;0;6;50;13;24;1;1;3,5;0
1144;1;0;6;0;0;0;2;0;0;80;88;13;24;1;1;3,5;0
1144;1;0;6;0;0;0;3;0;0;400;709;640;24;1;1;3,5;0
1144;1;0;6;0;0;0;9;0;0;80;50;7;24;1;1;3,5;0
1144;1;0;6;0;0;0;2;0;0;10;45;20;25;1;1;3,5;0
1144;1;0;6;0;0;0;2;0;0;30;31;11;22;1;1;3,5;0
1144;1;1;3;1;1;3;1;1;0;36;227;9;22;1;2;7;0
1144;1;1;2;5;1;2;1;0;0;12;77;13;22;1;1;3,5;0
1144;1;1;3;1;1;3;1;1;0;3;32;8;22;1;2;7;0
1144;1;0;6;0;0;0;2;0;0;1;10;3;23;1;1;3,5;0
1144;1;1;2;1;1;4;1;0;0;1;23;10;24;1;1;3,5;0
1144;1;1;3;1;1;4;1;1;0;25;40;15;25;1;2;7;0
1144;1;1;2;5;4;2;1;0;0;5;111;14;25;1;1;3,5;0
1144;0;1;2;1;1;4;1;0;0;54;98;66;22;2;2;7;0
1144;0;0;6;0;0;0;1;0;0;60;25;13;23;1;1;3,5;0
1144;1;0;6;0;0;0;9;0;0;200;26;7;23;1;1;3,5;0
1144;0;0;6;0;0;0;14;0;0;160;54;12;23;1;1;3,5;0
1144;0;1;2;1;1;5;2;0;0;4;44;9;23;2;2;7;0
1144;1;1;2;1;1;5;2;0;0;12;31;9;22;1;1;3,5;0
1144;1;1;2;1;1;5;2;0;0;1;20;6;24;1;1;3,5;0
1144;1;1;2;1;1;5;2;0;0;100;107;13;24;1;1;3,5;0
1144;1;0;6;0;0;0;1;0;0;6;26;3;26;1;1;3,5;0
1144;1;0;6;0;0;0;1;0;0;10;38;10;26;1;1;3,5;0
1144;1;0;6;0;0;0;1;0;0;2;10;3;25;1;1;3,5;0
1144;1;1;3;1;1;2;2;0;0;200;505;152;25;2;2;7;0
1144;1;1;2;1;1;5;1;0;0;15;188;175;25;2;2;7;0
1144;1;1;2;1;1;5;1;0;0;80;131;31;25;1;1;3,5;0
1144;1;1;2;1;1;4;13;0;0;12;27;14;25;2;2;7;0
1144;1;0;6;0;0;0;4;0;0;25;10;3;26;1;1;3,5;0
1144;1;0;6;0;0;0;1;0;0;2;10;3;25;1;1;3,5;0
1144;1;1;1;1;1;5;4;0;0;80;192;72;25;1;1;3,5;0
1144;1;0;6;0;0;0;4;0;0;5;37;13;25;1;1;3,5;0
1144;1;1;1;1;1;5;4;0;0;3;18;3;26;2;1;3,5;0
1144;1;2;3;5;2;2;2;0;1;150;66;51;26;8;5;17,5;0
1144;1;1;1;1;1;5;2;0;1;20;59;20;26;2;1;3,5;0
1144;1;1;1;1;1;5;4;0;1;10;36;8;26;1;1;3,5;0
1144;1;1;2;1;1;5;3;0;1;2;21;3;26;2;1;3,5;0
1144;1;0;6;0;0;0;5;0;0;30;101;19;26;2;1;3,5;0
1144;1;2;2;5;-1;2;1;0;1;1;11;3;26;3;1;3,5;0
1144;1;1;1;1;1;5;4;0;1;3;43;0;26;1;0;0;0
1144;1;1;2;1;1;5;4;0;0;6;31;13;26;2;1;3,5;0
1144;1;2;2;5;2;2;2;0;0;1;10;0;26;1;0;0;0
1144;1;2;3;1;1;2;1;0;0;3;29;18;26;1;1;3,5;0
1144;1;1;1;1;1;5;3;0;1;6;44;0;27;2;0;0;0
1144;1;2;2;5;5;2;3;0;1;1;18;0;27;1;0;0;0
1144;1;0;6;0;0;0;5;0;0;20;106;13;27;2;2;7;0
1144;1;0;6;0;0;0;1;0;0;1;10;0;27;4;0;0;0
1144;1;0;6;0;0;0;3;0;0;1;22;3;27;1;1;3,5;0
1144;1;0;6;0;0;0;2;0;0;1;10;3;27;1;1;3,5;0
1144;1;1;1;1;1;5;3;0;1;15;44;7;27;1;1;3,5;0
1144;1;1;1;1;1;5;4;4;1;3;15;3;27;1;1;3,5;0
1144;1;0;5;0;0;0;2;0;0;1;10;0;27;1;0;0;0
1144;1;1;1;1;1;5;3;0;1;65;124;13;27;2;2;7;0
1144;1;1;1;1;1;5;3;0;1;9;44;6;27;1;1;3,5;0
1144;1;2;2;5;2;2;3;0;1;5;20;5;27;3;1;3,5;0
1144;1;0;6;0;0;0;4;0;1;7;22;4;27;1;1;3,5;0
1144;1;1;2;1;1;5;3;0;1;250;382;13;28;6;3;10,5;0
1144;1;2;2;1;1;2;1;0;1;1;28;11;28;1;1;3,5;0
1144;1;0;6;0;0;0;4;0;1;1;31;6;28;1;1;3,5;0
1144;1;1;2;1;1;5;2;0;1;8;29;3;28;2;1;3,5;0
1144;1;2;4;1;1;2;2;0;1;150;98;13;28;6;4;14;0
1144;1;0;6;0;0;0;2;0;1;1;10;3;26;1;1;3,5;0
1144;1;0;6;0;0;0;4;0;0;3;15;3;25;1;1;3,5;0
1144;0;0;6;0;0;0;4;0;0;56;65;10;26;1;1;3,5;0
1144;1;1;3;1;1;2;2;0;0;36;14;10;27;1;1;3,5;0
1144;1;0;6;0;0;0;1;0;0;5;25;9;27;1;1;3,5;0
1144;1;0;6;0;0;0;2;0;0;80;35;25;25;1;1;3,5;0
1144;1;1;3;2;1;3;2;0;0;36;108;74;25;1;1;3,5;0
1144;1;1;2;1;1;5;3;0;0;130;156;12;26;1;2;7;0
1144;1;1;2;1;1;5;2;0;0;50;61;12;26;1;1;3,5;0
1144;1;1;2;1;1;5;2;0;0;50;22;7;27;1;1;3,5;0
1144;1;1;3;2;1;5;2;0;0;300;35;11;26;1;2;7;0
1144;1;1;3;2;908;3;1;1;0;350;1086;1061;25;1;2;7;0
1144;1;0;3;1;1;4;1;0;0;10;45;14;26;1;1;3,5;0
1144;1;0;6;0;0;0;1;0;0;30;16;7;26;1;1;3,5;0
1144;0;0;6;0;0;0;2;0;0;250;38;11;26;1;1;3,5;0
1144;0;0;6;0;0;0;4;0;0;1500;88;11;27;1;1;3,5;0
1144;1;0;6;0;0;0;1;0;0;10;16;3;26;1;1;3,5;0
1144;1;1;2;1;1;5;2;0;0;15;31;14;26;1;1;3,5;0
1144;1;1;3;1;1;2;2;0;0;70;189;132;26;1;1;3,5;0
1144;1;1;1;1;1;5;2;0;0;40;17;3;26;1;1;3,5;0
1144;1;0;3;1;1;5;2;0;0;20;99;15;26;1;1;3,5;0
1144;1;0;5;0;0;0;2;9;0;5;10;0;25;0;0;0;0
1144;0;0;5;0;0;0;2;9;0;5;10;0;25;0;0;0;0
1144;1;0;6;0;0;0;2;0;0;100;44;12;29;1;1;3,5;0
1144;1;0;6;0;0;0;2;0;0;6;10;3;29;1;1;3,5;0
1144;1;0;6;0;0;0;2;0;0;5;10;7;30;1;1;3,5;0
1144;0;0;6;0;0;0;9;0;0;400;167;18;30;1;1;3,5;0
1144;1;0;5;0;0;0;2;0;0;2;10;5;28;1;1;3,5;0
1144;1;2;2;5;2;2;2;0;0;1;10;3;28;7;1;3,5;0
1144;1;2;2;5;-1;2;1;0;1;4;21;13;28;2;1;3,5;0
1144;1;0;6;0;0;0;4;0;0;50;24;11;28;2;2;7;0
1144;1;0;6;0;0;0;2;0;0;1;10;4;28;1;1;3,5;0
1144;1;2;2;5;2;2;2;0;1;1;30;14;28;3;1;3,5;0
